id,STOP_ID,X,Y,LAST_UPDATE_DATE_STR,geometry,longitude,latitude
GS_BUS_STOP_VIEW.13334,13334,819678,824847,10/24/2022,POINT (114.01580278022307 22.36269384284366),114.01580278022307,22.36269384284366
GS_BUS_STOP_VIEW.13337,13337,841795,820311,10/24/2022,POINT (114.23052016466673 22.321802376224667),114.23052016466673,22.321802376224667
GS_BUS_STOP_VIEW.9836,9836,814689,829872,10/24/2022,POINT (113.96729706368963 22.40801647847233),113.96729706368963,22.40801647847233
GS_BUS_STOP_VIEW.9839,9839,814661,830108,10/24/2022,POINT (113.96702192653126 22.410147307940964),113.96702192653126,22.410147307940964
GS_BUS_STOP_VIEW.9841,9841,815135,829683,10/24/2022,POINT (113.97163114296656 22.40631528285777),113.97163114296656,22.40631528285777
GS_BUS_STOP_VIEW.9844,9844,815544,829934,10/24/2022,POINT (113.97560005920701 22.40858691694251),113.97560005920701,22.40858691694251
GS_BUS_STOP_VIEW.9846,9846,815633,830190,10/24/2022,POINT (113.9764611202997 22.410899782851253),113.9764611202997,22.410899782851253
GS_BUS_STOP_VIEW.9849,9849,815875,830557,10/24/2022,POINT (113.97880678808521 22.41421684967308),113.97880678808521,22.41421684967308
GS_BUS_STOP_VIEW.9851,9851,815979,829926,10/24/2022,POINT (113.97982492112271 22.40851987801735),113.97982492112271,22.40851987801735
GS_BUS_STOP_VIEW.9855,9855,816223,830413,10/24/2022,POINT (113.98218854464349 22.412920573237155),113.98218854464349,22.412920573237155
GS_BUS_STOP_VIEW.9857,9857,816246,830164,10/24/2022,POINT (113.98241505866935 22.410672262877522),113.98241505866935,22.410672262877522
GS_BUS_STOP_VIEW.9860,9860,816222,831026,10/24/2022,POINT (113.98217111837606 22.418456217772636),113.98217111837606,22.418456217772636
GS_BUS_STOP_VIEW.9862,9862,816562,831479,10/24/2022,POINT (113.98546785887407 22.422550947690546),113.98546785887407,22.422550947690546
GS_BUS_STOP_VIEW.9864,9864,816712,831615,10/24/2022,POINT (113.98692314877809 22.423780805217458),113.98692314877809,22.423780805217458
GS_BUS_STOP_VIEW.9867,9867,817053,832004,10/24/2022,POINT (113.99023063978747 22.427297501332074),113.99023063978747,22.427297501332074
GS_BUS_STOP_VIEW.9869,9869,817264,832264,10/24/2022,POINT (113.99227706342327 22.429647766644194),113.99227706342327,22.429647766644194
GS_BUS_STOP_VIEW.9872,9872,817835,832695,10/24/2022,POINT (113.99781851831376 22.43354612223997),113.99781851831376,22.43354612223997
GS_BUS_STOP_VIEW.9874,9874,818215,833017,10/24/2022,POINT (114.001506124559 22.43645796800195),114.001506124559,22.43645796800195
GS_BUS_STOP_VIEW.9877,9877,818541,833236,10/24/2022,POINT (114.0046704631444 22.438439037739048),114.0046704631444,22.438439037739048
GS_BUS_STOP_VIEW.9880,9880,819130,833598,10/24/2022,POINT (114.01038821833457 22.44171404972601),114.01038821833457,22.44171404972601
GS_BUS_STOP_VIEW.9884,9884,817804,836097,10/24/2022,POINT (113.99747788362708 22.46426722693722),113.99747788362708,22.46426722693722
GS_BUS_STOP_VIEW.9886,9886,818006,836523,10/24/2022,POINT (113.99943561389922 22.468116341961434),113.99943561389922,22.468116341961434
GS_BUS_STOP_VIEW.9889,9889,818100,836225,10/24/2022,POINT (114.00035234977808 22.465426288632678),114.00035234977808,22.465426288632678
GS_BUS_STOP_VIEW.9891,9891,817920,835901,10/24/2022,POINT (113.9986072008418 22.46249851971208),113.9986072008418,22.46249851971208
GS_BUS_STOP_VIEW.9951,9951,821819,833979,10/24/2022,POINT (114.03650683639513 22.445179461157853),114.03650683639513,22.445179461157853
GS_BUS_STOP_VIEW.9957,9957,821210,833888,10/24/2022,POINT (114.03059146623863 22.444352441043495),114.03059146623863,22.444352441043495
GS_BUS_STOP_VIEW.9959,9959,820965,833914,10/24/2022,POINT (114.02821113738383 22.444585058353393),114.02821113738383,22.444585058353393
GS_BUS_STOP_VIEW.9962,9962,820808,833894,10/24/2022,POINT (114.02668613609592 22.444403038460628),114.02668613609592,22.444403038460628
GS_BUS_STOP_VIEW.10240,10240,822352,822236,10/24/2022,POINT (114.04178719212965 22.33913886045141),114.04178719212965,22.33913886045141
GS_BUS_STOP_VIEW.10242,10242,844053,818445,10/24/2022,POINT (114.25242752983715 22.304942549680842),114.25242752983715,22.304942549680842
GS_BUS_STOP_VIEW.10245,10245,846215,817254,10/24/2022,POINT (114.27340225721912 22.294175965715297),114.27340225721912,22.294175965715297
GS_BUS_STOP_VIEW.10249,10249,840770,820199,10/24/2022,POINT (114.22057106434511 22.32079393947794),114.22057106434511,22.32079393947794
GS_BUS_STOP_VIEW.10253,10253,837920,821580,10/24/2022,POINT (114.19291021051221 22.33327028125291),114.19291021051221,22.33327028125291
GS_BUS_STOP_VIEW.10255,10255,838839,823376,10/24/2022,POINT (114.20183376913369 22.349488053143514),114.20183376913369,22.349488053143514
GS_BUS_STOP_VIEW.10258,10258,837717,822668,10/24/2022,POINT (114.19094069262513 22.343095728626167),114.19094069262513,22.343095728626167
GS_BUS_STOP_VIEW.10262,10262,839412,820080,10/24/2022,POINT (114.20738999614277 22.31972231912573),114.20738999614277,22.31972231912573
GS_BUS_STOP_VIEW.10266,10266,831851,822307,10/24/2022,POINT (114.13399686179324 22.33983064517668),114.13399686179324,22.33983064517668
GS_BUS_STOP_VIEW.10269,10269,835344,818353,10/24/2022,POINT (114.1679070157461 22.304129102721483),114.1679070157461,22.304129102721483
GS_BUS_STOP_VIEW.10273,10273,838256,831236,10/24/2022,POINT (114.19618378966852 22.42046872421661),114.19618378966852,22.42046872421661
GS_BUS_STOP_VIEW.10275,10275,838794,831041,10/24/2022,POINT (114.20140906154501 22.418707069930825),114.20140906154501,22.418707069930825
GS_BUS_STOP_VIEW.10278,10278,839589,835276,01/31/2023,POINT (114.20913963219297 22.456949715443677),114.20913963219297,22.456949715443677
GS_BUS_STOP_VIEW.10280,10280,824402,839277,10/24/2022,POINT (114.06156025810598 22.49304243180415),114.06156025810598,22.49304243180415
GS_BUS_STOP_VIEW.10283,10283,846653,828378,10/24/2022,POINT (114.27772497332923 22.394629252543446),114.27772497332923,22.394629252543446
GS_BUS_STOP_VIEW.10285,10285,846292,819865,10/24/2022,POINT (114.27416582027205 22.31775440718947),114.27416582027205,22.31775440718947
GS_BUS_STOP_VIEW.10294,10294,837881,814178,10/24/2022,POINT (114.19252417124285 22.266425699767037),114.19252417124285,22.266425699767037
GS_BUS_STOP_VIEW.10361,10361,842842,814620,10/24/2022,POINT (114.24065913447636 22.27040546300304),114.24065913447636,22.27040546300304
GS_BUS_STOP_VIEW.10364,10364,845500,818877,10/24/2022,POINT (114.26647309624327 22.308836615887934),114.26647309624327,22.308836615887934
GS_BUS_STOP_VIEW.11000,11000,803868,812683,01/03/2023,POINT (113.86255142578753 22.252621766344625),113.86255142578753,22.252621766344625
GS_BUS_STOP_VIEW.11002,11002,804515,812522,10/24/2022,POINT (113.86883129174907 22.25117986585279),113.86883129174907,22.25117986585279
GS_BUS_STOP_VIEW.11005,11005,805582,811495,10/24/2022,POINT (113.87920198563161 22.24192477461062),113.87920198563161,22.24192477461062
GS_BUS_STOP_VIEW.11007,11007,806104,811787,10/24/2022,POINT (113.88426016768213 22.244570888323352),113.88426016768213,22.244570888323352
GS_BUS_STOP_VIEW.11010,11010,806921,811863,10/24/2022,POINT (113.89218423757414 22.245271280630156),113.89218423757414,22.245271280630156
GS_BUS_STOP_VIEW.11012,11012,808159,812988,10/24/2022,POINT (113.90417408543415 22.255451252528456),113.90417408543415,22.255451252528456
GS_BUS_STOP_VIEW.11016,11016,806820,811841,10/24/2022,POINT (113.89120486643849 22.2450708898099),113.89120486643849,22.2450708898099
GS_BUS_STOP_VIEW.11018,11018,806319,812019,10/24/2022,POINT (113.88634149363509 22.246669717829647),113.88634149363509,22.246669717829647
GS_BUS_STOP_VIEW.11021,11021,805805,811403,10/24/2022,POINT (113.88136693733766 22.2410979086368),113.88136693733766,22.2410979086368
GS_BUS_STOP_VIEW.11023,11023,805369,811685,10/24/2022,POINT (113.8771321318712 22.243636784483115),113.8771321318712,22.243636784483115
GS_BUS_STOP_VIEW.11026,11026,804295,812626,10/24/2022,POINT (113.86669497780846 22.25211498322995),113.86669497780846,22.25211498322995
GS_BUS_STOP_VIEW.12353,12353,833286,821484,10/24/2022,POINT (114.14792848449812 22.332401566094763),114.14792848449812,22.332401566094763
GS_BUS_STOP_VIEW.12356,12356,821917,819955,10/24/2022,POINT (114.03758495975259 22.318536586344543),114.03758495975259,22.318536586344543
GS_BUS_STOP_VIEW.12361,12361,819888,833682,10/24/2022,POINT (114.01775088095339 22.44248002893392),114.01775088095339,22.44248002893392
GS_BUS_STOP_VIEW.12364,12364,837624,822051,10/24/2022,POINT (114.19003736027793 22.337523942388522),114.19003736027793,22.337523942388522
GS_BUS_STOP_VIEW.12366,12366,837122,818686,10/24/2022,POINT (114.1851625301439 22.307136327054845),114.1851625301439,22.307136327054845
GS_BUS_STOP_VIEW.12370,12370,837182,818646,10/24/2022,POINT (114.18574481448037 22.30677507176791),114.18574481448037,22.30677507176791
GS_BUS_STOP_VIEW.12372,12372,836748,819615,10/24/2022,POINT (114.18153309584362 22.315525903469332),114.18153309584362,22.315525903469332
GS_BUS_STOP_VIEW.12375,12375,839188,826983,10/24/2022,POINT (114.20522848257022 22.382060659571483),114.20522848257022,22.382060659571483
GS_BUS_STOP_VIEW.12426,12426,831221,839468,10/24/2022,POINT (114.127826868756 22.494801016029864),114.127826868756,22.494801016029864
GS_BUS_STOP_VIEW.12428,12428,833225,821461,10/24/2022,POINT (114.14733640929076 22.332193756105067),114.14733640929076,22.332193756105067
GS_BUS_STOP_VIEW.12435,12435,833549,821874,10/24/2022,POINT (114.1504807288874 22.335923926293862),114.1504807288874,22.335923926293862
GS_BUS_STOP_VIEW.12437,12437,838800,829115,10/24/2022,POINT (114.20146427302507 22.40131433150693),114.20146427302507,22.40131433150693
GS_BUS_STOP_VIEW.12441,12441,835519,819965,10/24/2022,POINT (114.16960462661064 22.318686519636817),114.16960462661064,22.318686519636817
GS_BUS_STOP_VIEW.12443,12443,833752,843700,10/24/2022,POINT (114.1524168080405 22.53302317555598),114.1524168080405,22.53302317555598
GS_BUS_STOP_VIEW.12446,12446,842329,819791,10/24/2022,POINT (114.23570126876861 22.317104670273253),114.23570126876861,22.317104670273253
GS_BUS_STOP_VIEW.12448,12448,831263,825441,10/24/2022,POINT (114.12827911716273 22.36813078756147),114.12827911716273,22.36813078756147
GS_BUS_STOP_VIEW.12451,12451,829375,825823,10/24/2022,POINT (114.1099462394554 22.37157391403005),114.1099462394554,22.37157391403005
GS_BUS_STOP_VIEW.12454,12454,818566,836264,10/24/2022,POINT (114.00487960039163 22.465783363860204),114.00487960039163,22.465783363860204
GS_BUS_STOP_VIEW.12457,12457,815242,829398,10/24/2022,POINT (113.9726740790188 22.40374292304339),113.9726740790188,22.40374292304339
GS_BUS_STOP_VIEW.12459,12459,832207,812824,10/24/2022,POINT (114.13747667842935 22.254194181064584),114.13747667842935,22.254194181064584
GS_BUS_STOP_VIEW.12463,12463,846115,818076,10/24/2022,POINT (114.27243688666152 22.301599698467854),114.27243688666152,22.301599698467854
GS_BUS_STOP_VIEW.12466,12466,833305,812206,10/24/2022,POINT (114.1481300258371 22.248615457906517),114.1481300258371,22.248615457906517
GS_BUS_STOP_VIEW.12470,12470,841466,815656,10/24/2022,POINT (114.22731174011771 22.279765904419417),114.22731174011771,22.279765904419417
GS_BUS_STOP_VIEW.12474,12474,834316,812170,10/24/2022,POINT (114.15793786455029 22.248291789189075),114.15793786455029,22.248291789189075
GS_BUS_STOP_VIEW.12477,12477,831722,813089,10/24/2022,POINT (114.13277071891459 22.256586099302677),114.13277071891459,22.256586099302677
GS_BUS_STOP_VIEW.12479,12479,831813,812895,10/24/2022,POINT (114.13365410439924 22.254834387757917),114.13365410439924,22.254834387757917
GS_BUS_STOP_VIEW.12487,12487,837218,815964,10/24/2022,POINT (114.18609260119379 22.28255492449258),114.18609260119379,22.28255492449258
GS_BUS_STOP_VIEW.12491,12491,843680,810910,10/24/2022,POINT (114.2487727765913 22.236898313860603),114.2487727765913,22.236898313860603
GS_BUS_STOP_VIEW.6329,6329,837679,834939,10/24/2022,POINT (114.19058269493507 22.45390910363452),114.19058269493507,22.45390910363452
GS_BUS_STOP_VIEW.6476,6476,842653,837709,10/24/2022,POINT (114.23891775520251 22.478912032843624),114.23891775520251,22.478912032843624
GS_BUS_STOP_VIEW.6479,6479,843111,838440,10/24/2022,POINT (114.24337131510777 22.485511485869516),114.24337131510777,22.485511485869516
GS_BUS_STOP_VIEW.6481,6481,843013,838825,10/24/2022,POINT (114.24242063767326 22.488988580845493),114.24242063767326,22.488988580845493
GS_BUS_STOP_VIEW.6484,6484,842481,840305,10/24/2022,POINT (114.23725659906876 22.502355583640146),114.23725659906876,22.502355583640146
GS_BUS_STOP_VIEW.6486,6486,839410,843813,10/24/2022,POINT (114.20741749037018 22.53404255573976),114.20741749037018,22.53404255573976
GS_BUS_STOP_VIEW.6489,6489,839112,843586,10/24/2022,POINT (114.2045202534489 22.53199318926881),114.2045202534489,22.53199318926881
GS_BUS_STOP_VIEW.6491,6491,838811,843467,10/24/2022,POINT (114.20159411393104 22.53091905326765),114.20159411393104,22.53091905326765
GS_BUS_STOP_VIEW.6493,6493,838565,843396,10/24/2022,POINT (114.19920272280854 22.530278247753557),114.19920272280854,22.530278247753557
GS_BUS_STOP_VIEW.6496,6496,838074,842920,10/24/2022,POINT (114.19442934543747 22.525980387844),114.19442934543747,22.525980387844
GS_BUS_STOP_VIEW.6498,6498,837432,842740,10/24/2022,POINT (114.18818875603718 22.52435548285591),114.18818875603718,22.52435548285591
GS_BUS_STOP_VIEW.6503,6503,836226,842271,10/24/2022,POINT (114.17646617735956 22.520120639259364),114.17646617735956,22.520120639259364
GS_BUS_STOP_VIEW.6505,6505,835876,841972,10/24/2022,POINT (114.173064276049 22.51742051397844),114.173064276049,22.51742051397844
GS_BUS_STOP_VIEW.6508,6508,835369,841606,10/24/2022,POINT (114.16813657545097 22.514115205404444),114.16813657545097,22.514115205404444
GS_BUS_STOP_VIEW.6510,6510,834971,841357,10/24/2022,POINT (114.16426841479074 22.511866385508238),114.16426841479074,22.511866385508238
GS_BUS_STOP_VIEW.6513,6513,834526,841139,10/24/2022,POINT (114.15994354320573 22.509897366712668),114.15994354320573,22.509897366712668
GS_BUS_STOP_VIEW.6515,6515,834014,840871,10/24/2022,POINT (114.15496768721101 22.5074766250702),114.15496768721101,22.5074766250702
GS_BUS_STOP_VIEW.6517,6517,833445,840477,10/24/2022,POINT (114.14943825297924 22.50391780706219),114.14943825297924,22.50391780706219
GS_BUS_STOP_VIEW.6520,6520,833047,840009,10/24/2022,POINT (114.14557112321387 22.499690880129656),114.14557112321387,22.499690880129656
GS_BUS_STOP_VIEW.6522,6522,833041,839050,10/24/2022,POINT (114.1455147620615 22.49103071794937),114.1455147620615,22.49103071794937
GS_BUS_STOP_VIEW.6525,6525,832599,839208,10/24/2022,POINT (114.14121908809348 22.49245662914495),114.14121908809348,22.49245662914495
GS_BUS_STOP_VIEW.6527,6527,832483,839194,10/24/2022,POINT (114.1400918343601 22.492329950431984),114.1400918343601,22.492329950431984
GS_BUS_STOP_VIEW.4118,4118,838079,821855,10/24/2022,POINT (114.1944539240959 22.335753529542107),114.1944539240959,22.335753529542107
GS_BUS_STOP_VIEW.4121,4121,837381,820059,10/24/2022,POINT (114.18767711438522 22.319535193717368),114.18767711438522,22.319535193717368
GS_BUS_STOP_VIEW.4123,4123,837378,819511,10/24/2022,POINT (114.18764761509054 22.31458642854128),114.18764761509054,22.31458642854128
GS_BUS_STOP_VIEW.4135,4135,836988,818933,10/24/2022,POINT (114.18386215561112 22.309366948526566),114.18386215561112,22.309366948526566
GS_BUS_STOP_VIEW.4137,4137,837361,819757,10/24/2022,POINT (114.18748278785094 22.316807966683207),114.18748278785094,22.316807966683207
GS_BUS_STOP_VIEW.4145,4145,837375,820539,10/24/2022,POINT (114.18761921173342 22.32386988166062),114.18761921173342,22.32386988166062
GS_BUS_STOP_VIEW.4147,4147,836281,817487,10/24/2022,POINT (114.1770005099969 22.29630883474123),114.1770005099969,22.29630883474123
GS_BUS_STOP_VIEW.4150,4150,837360,819975,10/24/2022,POINT (114.18747323132587 22.31877663727681),114.18747323132587,22.31877663727681
GS_BUS_STOP_VIEW.4155,4155,838869,823119,10/24/2022,POINT (114.20212459183941 22.347167153605312),114.20212459183941,22.347167153605312
GS_BUS_STOP_VIEW.4157,4157,838466,823027,10/24/2022,POINT (114.19821218553432 22.34633690537919),114.19821218553432,22.34633690537919
GS_BUS_STOP_VIEW.4161,4161,838121,821670,10/24/2022,POINT (114.19486140752043 22.334082827974193),114.19486140752043,22.334082827974193
GS_BUS_STOP_VIEW.4163,4163,837538,820481,01/19/2023,POINT (114.18920128885439 22.323345994454257),114.18920128885439,22.323345994454257
GS_BUS_STOP_VIEW.4166,4166,837773,819900,10/24/2022,POINT (114.19148170790471 22.31809902996658),114.19148170790471,22.31809902996658
GS_BUS_STOP_VIEW.4169,4169,837385,819178,10/24/2022,POINT (114.1877153213946 22.31157923374612),114.1877153213946,22.31157923374612
GS_BUS_STOP_VIEW.4174,4174,836342,818189,10/24/2022,POINT (114.17759251123007 22.30264832585913),114.17759251123007,22.30264832585913
GS_BUS_STOP_VIEW.4176,4176,837058,818711,10/24/2022,POINT (114.18454141478898 22.307362122971305),114.18454141478898,22.307362122971305
GS_BUS_STOP_VIEW.4179,4179,837363,819438,10/24/2022,POINT (114.18750198044003 22.31392720438352),114.18750198044003,22.31392720438352
GS_BUS_STOP_VIEW.4183,4183,837554,820339,10/24/2022,POINT (114.18935647426329 22.32206363866068),114.18935647426329,22.32206363866068
GS_BUS_STOP_VIEW.4185,4185,837572,820818,10/24/2022,POINT (114.18953157652211 22.326389277166644),114.18953157652211,22.326389277166644
GS_BUS_STOP_VIEW.4188,4188,838657,822987,10/24/2022,POINT (114.2000663216352 22.34597542747874),114.2000663216352,22.34597542747874
GS_BUS_STOP_VIEW.4190,4190,839076,823161,10/24/2022,POINT (114.20413419885304 22.347546110996255),114.20413419885304,22.347546110996255
GS_BUS_STOP_VIEW.4194,4194,833554,822239,10/24/2022,POINT (114.15052864622818 22.33922009340902),114.15052864622818,22.33922009340902
GS_BUS_STOP_VIEW.4243,4243,836730,822235,10/24/2022,POINT (114.18135915681346 22.339186042767928),114.18135915681346,22.339186042767928
GS_BUS_STOP_VIEW.4246,4246,834825,818438,10/24/2022,POINT (114.1628700895438 22.30489634943053),114.1628700895438,22.30489634943053
GS_BUS_STOP_VIEW.4248,4248,835437,818524,10/24/2022,POINT (114.16880948451588 22.305673384230335),114.16880948451588,22.305673384230335
GS_BUS_STOP_VIEW.4252,4252,836755,819721,10/24/2022,POINT (114.18160106828408 22.316483144895535),114.18160106828408,22.316483144895535
GS_BUS_STOP_VIEW.4254,4254,836378,819507,10/24/2022,POINT (114.17794197872958 22.314550663133566),114.17794197872958,22.314550663133566
GS_BUS_STOP_VIEW.4257,4257,836823,819134,10/24/2022,POINT (114.18226085539237 22.31118216157114),114.18226085539237,22.31118216157114
GS_BUS_STOP_VIEW.4259,4259,836205,818012,10/24/2022,POINT (114.17626295854677 22.301049908003385),114.17626295854677,22.301049908003385
GS_BUS_STOP_VIEW.4262,4262,837026,819043,10/24/2022,POINT (114.18423100842894 22.31036029866624),114.18423100842894,22.31036029866624
GS_BUS_STOP_VIEW.4264,4264,836624,818975,10/24/2022,POINT (114.18032944484946 22.309746348652425),114.18032944484946,22.309746348652425
GS_BUS_STOP_VIEW.4269,4269,836658,819937,10/24/2022,POINT (114.1806596620803 22.318433778730128),114.1806596620803,22.318433778730128
GS_BUS_STOP_VIEW.6000,6000,835870,824356,10/24/2022,POINT (114.1730103240343 22.35833988261772),114.1730103240343,22.35833988261772
GS_BUS_STOP_VIEW.6002,6002,836719,825066,10/24/2022,POINT (114.18125318253907 22.364751556241195),114.18125318253907,22.364751556241195
GS_BUS_STOP_VIEW.6005,6005,836115,825340,10/24/2022,POINT (114.17538885521577 22.367225978838306),114.17538885521577,22.367225978838306
GS_BUS_STOP_VIEW.6008,6008,835762,824999,10/24/2022,POINT (114.1719615863361 22.36414649679968),114.1719615863361,22.36414649679968
GS_BUS_STOP_VIEW.6011,6011,835672,824832,10/24/2022,POINT (114.17108783217586 22.362638367040308),114.17108783217586,22.362638367040308
GS_BUS_STOP_VIEW.6013,6013,836450,825519,10/24/2022,POINT (114.17864148505544 22.36884244192895),114.17864148505544,22.36884244192895
GS_BUS_STOP_VIEW.6017,6017,836070,825504,10/24/2022,POINT (114.17495191769419 22.36870698299379),114.17495191769419,22.36870698299379
GS_BUS_STOP_VIEW.6019,6019,835407,825239,10/24/2022,POINT (114.16851473885188 22.366313686812777),114.16851473885188,22.366313686812777
GS_BUS_STOP_VIEW.6022,6022,834999,824930,10/24/2022,POINT (114.16455362297499 22.363522996781644),114.16455362297499,22.363522996781644
GS_BUS_STOP_VIEW.6024,6024,834522,824348,10/24/2022,POINT (114.15992305331321 22.358266800369066),114.15992305331321,22.358266800369066
GS_BUS_STOP_VIEW.6026,6026,834322,823918,10/24/2022,POINT (114.15798184399993 22.354383448201997),114.15798184399993,22.354383448201997
GS_BUS_STOP_VIEW.6076,6076,838386,826603,10/24/2022,POINT (114.1974403096308 22.378630238915246),114.1974403096308,22.378630238915246
GS_BUS_STOP_VIEW.6079,6079,838798,826904,01/19/2023,POINT (114.20144133675775 22.381347868442987),114.20144133675775,22.381347868442987
GS_BUS_STOP_VIEW.6081,6081,838859,827226,10/24/2022,POINT (114.20203418625985 22.3842556057592),114.20203418625985,22.3842556057592
GS_BUS_STOP_VIEW.6085,6085,838956,826851,10/24/2022,POINT (114.20297546830024 22.380869009999493),114.20297546830024,22.380869009999493
GS_BUS_STOP_VIEW.6088,6088,839178,827213,10/24/2022,POINT (114.20513179953693 22.384137696806395),114.20513179953693,22.384137696806395
GS_BUS_STOP_VIEW.6091,6091,839296,826943,10/24/2022,POINT (114.20627711987122 22.381699251162175),114.20627711987122,22.381699251162175
GS_BUS_STOP_VIEW.6093,6093,839609,826727,10/24/2022,POINT (114.2093159857209 22.37974807611176),114.2093159857209,22.37974807611176
GS_BUS_STOP_VIEW.6096,6096,839923,826805,10/24/2022,POINT (114.21236515086127 22.380451816278903),114.21236515086127,22.380451816278903
GS_BUS_STOP_VIEW.6098,6098,840068,826897,10/24/2022,POINT (114.21377334860016 22.381282309206576),114.21377334860016,22.381282309206576
GS_BUS_STOP_VIEW.6100,6100,840004,827101,10/24/2022,POINT (114.2131523705122 22.3831246765941),114.2131523705122,22.3831246765941
GS_BUS_STOP_VIEW.6103,6103,840194,827080,10/24/2022,POINT (114.21499729126212 22.382934610940765),114.21499729126212,22.382934610940765
GS_BUS_STOP_VIEW.6105,6105,840474,827019,10/24/2022,POINT (114.21771603335333 22.38238308488824),114.21771603335333,22.38238308488824
GS_BUS_STOP_VIEW.6108,6108,839269,827444,10/24/2022,POINT (114.20601588582 22.386223590022784),114.20601588582,22.386223590022784
GS_BUS_STOP_VIEW.6110,6110,839044,827699,10/24/2022,POINT (114.20383144580185 22.388526751507975),114.20383144580185,22.388526751507975
GS_BUS_STOP_VIEW.6113,6113,839312,828066,10/24/2022,POINT (114.20643463008562 22.39184049511633),114.20643463008562,22.39184049511633
GS_BUS_STOP_VIEW.6115,6115,839373,828183,10/24/2022,POINT (114.20702722839492 22.392896955551514),114.20702722839492,22.392896955551514
GS_BUS_STOP_VIEW.6118,6118,840368,829272,10/24/2022,POINT (114.21669253635433 22.402729083309602),114.21669253635433,22.402729083309602
GS_BUS_STOP_VIEW.6120,6120,839760,830054,10/24/2022,POINT (114.2107895122902 22.409792279420707),114.2107895122902,22.409792279420707
GS_BUS_STOP_VIEW.6122,6122,839604,829685,10/24/2022,POINT (114.20927363030968 22.4064603381125),114.20927363030968,22.4064603381125
GS_BUS_STOP_VIEW.6125,6125,838773,829007,10/24/2022,POINT (114.20120188860336 22.400339076885885),114.20120188860336,22.400339076885885
GS_BUS_STOP_VIEW.6128,6128,838594,828622,10/24/2022,POINT (114.19946295347272 22.396862584770158),114.19946295347272,22.396862584770158
GS_BUS_STOP_VIEW.6177,6177,842826,832001,10/24/2022,POINT (114.24057523776251 22.427365623410918),114.24057523776251,22.427365623410918
GS_BUS_STOP_VIEW.6180,6180,844257,832346,10/24/2022,POINT (114.25447691758737 22.43047505094237),114.25447691758737,22.43047505094237
GS_BUS_STOP_VIEW.6182,6182,844955,832069,12/15/2022,POINT (114.26125554262698 22.42797021121354),114.26125554262698,22.42797021121354
GS_BUS_STOP_VIEW.6185,6185,845091,831797,12/15/2022,POINT (114.2625750687617 22.425513228844313),114.2625750687617,22.425513228844313
GS_BUS_STOP_VIEW.6188,6188,845455,830925,10/24/2022,POINT (114.26610568267039 22.417636743581866),114.26610568267039,22.417636743581866
GS_BUS_STOP_VIEW.6191,6191,845911,830571,10/24/2022,POINT (114.2705325609742 22.414437447793556),114.2705325609742,22.414437447793556
GS_BUS_STOP_VIEW.6193,6193,846297,829886,10/24/2022,POINT (114.27427728939331 22.40824935217464),114.27427728939331,22.40824935217464
GS_BUS_STOP_VIEW.6195,6195,846515,829597,10/24/2022,POINT (114.27639267112971 22.40563825212947),114.27639267112971,22.40563825212947
GS_BUS_STOP_VIEW.6199,6199,847109,829148,10/24/2022,POINT (114.28215850318392 22.401579908139496),114.28215850318392,22.401579908139496
GS_BUS_STOP_VIEW.6201,6201,847274,828758,12/15/2022,POINT (114.28375823159864 22.39805696532397),114.28375823159864,22.39805696532397
GS_BUS_STOP_VIEW.6204,6204,848266,827706,10/24/2022,POINT (114.2933840246239 22.38855022826492),114.2933840246239,22.38855022826492
GS_BUS_STOP_VIEW.6206,6206,848645,828023,10/24/2022,POINT (114.29706685557508 22.391410201903117),114.29706685557508,22.391410201903117
GS_BUS_STOP_VIEW.6209,6209,848993,828005,10/24/2022,POINT (114.30044611793262 22.391245105480643),114.30044611793262,22.391245105480643
GS_BUS_STOP_VIEW.6211,6211,849272,827610,10/24/2022,POINT (114.30315224448813 22.38767596653065),114.30315224448813,22.38767596653065
GS_BUS_STOP_VIEW.6214,6214,850601,828350,10/24/2022,POINT (114.31606438123556 22.394347935181326),114.31606438123556,22.394347935181326
GS_BUS_STOP_VIEW.6216,6216,850939,828675,10/24/2022,POINT (114.31934973553338 22.397279982607955),114.31934973553338,22.397279982607955
GS_BUS_STOP_VIEW.6218,6218,851308,828949,10/24/2022,POINT (114.32293580398897 22.399751135475114),114.32293580398897,22.399751135475114
GS_BUS_STOP_VIEW.6221,6221,851533,829537,10/24/2022,POINT (114.32512652573097 22.405059064034926),114.32512652573097,22.405059064034926
GS_BUS_STOP_VIEW.6223,6223,851955,830609,10/24/2022,POINT (114.32923549403212 22.414735908199415),114.32923549403212,22.414735908199415
GS_BUS_STOP_VIEW.6226,6226,852234,831260,10/24/2022,POINT (114.33195182225698 22.420612154620937),114.33195182225698,22.420612154620937
GS_BUS_STOP_VIEW.6228,6228,851881,832127,10/24/2022,POINT (114.32853165513038 22.428444806970997),114.32853165513038,22.428444806970997
GS_BUS_STOP_VIEW.1022,1022,842685,819301,10/24/2022,POINT (114.23915457094336 22.31267838779915),114.23915457094336,22.31267838779915
GS_BUS_STOP_VIEW.1025,1025,842602,818385,10/24/2022,POINT (114.23834539108644 22.30440666437793),114.23834539108644,22.30440666437793
GS_BUS_STOP_VIEW.1027,1027,842905,818168,10/24/2022,POINT (114.2412850847683 22.30244588102646),114.2412850847683,22.30244588102646
